2019-12-02 22:45:41.415608,33,91
2019-12-03 10:45:47.691350,32,81
2019-12-04 09:55:46.312680,41,75
2019-12-17 11:47:17.861774,22,52
2019-12-18 09:41:15.025516,23,51
