2019-12-02 22:45:41.419223,42,479
2019-12-03 10:45:47.700305,44,435
2019-12-04 09:55:46.322689,29,576
2019-12-17 11:47:17.869781,29,38
2019-12-18 09:41:15.031521,32,47
