2019-12-02 22:45:41.421761,1908,0
2019-12-03 10:45:47.709426,1674,0
2019-12-04 09:55:46.330697,1728,0
2019-12-17 11:47:17.876787,1890,2200
2019-12-18 09:41:15.037527,1746,2244
