2019-12-02 22:45:41.416832,31,168
2019-12-03 10:45:47.694215,28,161
2019-12-04 09:55:46.315683,39,216
2019-12-17 11:47:17.864777,122,244
2019-12-18 09:41:15.027517,143,230
