2019-12-02 22:45:41.423641,1847,1929
2019-12-03 10:45:47.715106,1699,2025
2019-12-04 09:55:46.336702,978,1611
2019-12-17 11:47:17.884795,1425,1425
2019-12-18 09:41:15.044533,1395,1455
