2019-12-02 22:45:41.423889,705,1290
2019-12-03 10:45:47.716027,726,1277
2019-12-04 09:55:46.337703,1476,2086
2019-12-17 11:47:17.885797,1034,1045
2019-12-18 09:41:15.044533,1034,1122
