2019-12-02 22:45:41.422831,99,2120
2019-12-03 10:45:47.712705,97,2247
2019-12-04 09:55:46.334700,95,1355
2019-12-17 11:47:17.879790,546,1926
2019-12-18 09:41:15.040530,606,1710
