2019-12-02 22:45:41.417977,669,716
2019-12-03 10:45:47.697215,642,730
2019-12-04 09:55:46.319687,504,1053
2019-12-17 11:47:17.866778,679,981
2019-12-18 09:41:15.029520,714,972
