2019-12-02 22:45:41.423354,33,339
2019-12-03 10:45:47.714256,32,325
2019-12-04 09:55:46.335701,32,64
2019-12-17 11:47:17.883796,102,372
2019-12-18 09:41:15.043532,97,432
