2019-12-02 22:45:41.422576,30,374
2019-12-03 10:45:47.711911,29,374
2019-12-04 09:55:46.333699,32,222
2019-12-17 11:47:17.879790,120,384
2019-12-18 09:41:15.039529,127,368
