2019-12-02 22:45:41.413142,31,50
2019-12-03 10:45:47.683903,31,49
2019-12-04 09:55:46.306675,28,58
2019-12-17 11:47:17.856768,30,47
2019-12-18 09:41:15.021512,28,52
