2019-12-02 22:45:41.418358,517,835
2019-12-03 10:45:47.698237,532,826
2019-12-04 09:55:46.320688,345,989
2019-12-17 11:47:17.867779,1092,1196
2019-12-18 09:41:15.029520,1071,1378
