2019-12-02 22:45:41.416419,38,72
2019-12-03 10:45:47.693300,37,64
2019-12-04 09:55:46.314682,33,76
2019-12-17 11:47:17.863775,62,154
2019-12-18 09:41:15.026517,70,151
