2019-12-02 22:45:41.417190,30,76
2019-12-03 10:45:47.695317,27,83
2019-12-04 09:55:46.316684,34,108
2019-12-17 11:47:17.864777,22,36
2019-12-18 09:41:15.027517,23,34
