2019-12-02 22:45:41.417583,75,878
2019-12-03 10:45:47.696274,78,930
2019-12-04 09:55:46.318687,113,950
2019-12-17 11:47:17.865779,550,642
2019-12-18 09:41:15.028519,455,660
