2019-12-02 22:45:41.419559,33,53
2019-12-03 10:45:47.701082,31,51
2019-12-04 09:55:46.323690,30,57
2019-12-17 11:47:17.869781,18,34
2019-12-18 09:41:15.031521,17,37
