2019-12-02 22:45:41.420163,1804,2143
2019-12-03 10:45:47.702555,1804,2121
2019-12-04 09:55:46.324691,1087,2254
2019-12-17 11:47:17.871783,1530,2650
2019-12-18 09:41:15.033523,1813,2400
