2019-12-02 22:45:41.413540,32,83
2019-12-03 10:45:47.685221,33,78
2019-12-04 09:55:46.307676,32,70
2019-12-17 11:47:17.856768,72,110
2019-12-18 09:41:15.022513,76,90
