2019-12-02 22:45:41.423082,35,70
2019-12-03 10:45:47.713425,35,70
2019-12-04 09:55:46.334700,35,70
2019-12-17 11:47:17.882793,35,70
2019-12-18 09:41:15.042531,35,70
